obs,elapsed,date,treatment,crop,row,unique_id,KEEP,time,averaging,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,gsw:MN,gsw:SLP,gsw:SD,gsw:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
100,13984,10/16/24,p,radicchio,nine,pd9,y,10:45:30,15,0.00117234,1.172339763,16.59769891,1372.728,1216.38059,123.3760663,139.234202,0.194708801,3.121395639,0.183909749,0.115866047,284.7594977,15.15287747,14.66809,1.675154186,65.30017235,1.037237301,1.58841434,0.637916885,-51.70018353,-138.1960223,-8.388278676,86.47501311,33,5,1,0,56015.55319,1599.997333,1361.133887,0.850710097,0.177974983,9,33,0: Broadleaf,2,1729010723,1372.728,1400.032667,10.22625667,8.486102,1368.425,10.43511667,600.1282667,101.3303333,0.098501787,13.84686667,14.66809,999.9,0,0,9995.915,401.1571333,1194.712333,-27.30526333,1386.910667,1412.016667,1.740158,1400.032667,8.486102,1.036231333,0.859900333,7.436013,4.736540333,1599.997333,0.643000633,0.3569995,16,26722.99667,1729010697,10:44:56,1729010692,1729010697,100,0.354,0.001,4.306,-0.221,1400,8,0.04,0.05,0,0,0,0,0,0,0,3.24548,2.78044,0.222431,0.228371,0.068036,0.059188,20079.9,19554.5,24775.9,22533,34182.2,27026.5,40559.2,31182.1,2.29478,2.06168,0.085853,0,13.2407,999.9,42.3,20.8,10.291,64.0754,15.6611,1,-0.809306,1.00865,20.3735,5.23167,11.9318,4.97975,3.28148,9999,9999,9999,999.9,4.97149,1.86081,1.86626,1.85733,1.86203,1.86259,1.86338,1.85933,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.3,-0.2089,4.203751072,0.000678439,-9.11E-07,3.42E-10,-0.199323577,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.7,0.6,2.81616,2.36694,1.50024,2.29736,1.4502,2.38525,25.2862,14.5085,19,563.209,429.945,12.0017,16.2045,30.0006,16.1417,16.1352,56.3525,19.9932,25.6467,12,1400,8.39115,102.51,102.312
99,13893.5,10/16/24,p,radicchio,nine,pd9,y,10:44:00,15,0.001157124,1.157124373,16.62082097,1173.096774,1017.437055,103.1991503,118.9877936,0.193034852,3.12215981,0.18241793,0.114918497,284.7596929,15.03193135,14.54711935,1.66212117,65.19682097,1.027250814,1.575614883,0.634870356,-51.02918487,-138.8242847,-8.413557145,86.49266619,34,6,1,0,56058.74498,1599.99871,1361.134871,0.850709981,0.177974952,9,33,0: Broadleaf,2,1729010632,1173.096774,1200.05871,10.12763226,8.409869677,1169.152258,10.33854194,600.1207097,101.3322581,0.09824299,13.72236452,14.54711935,999.9,0,0,9999.225806,401.4007419,1205.452903,-26.96177419,1185.099355,1210.236774,1.717760968,1200.05871,8.409869677,1.026255484,0.852191,7.294556774,4.607706774,1599.99871,0.643000645,0.356999355,16,26723.01935,1729010603,10:43:23,1729010602,1729010603,99,0.138,0.002,3.943,-0.222,1200,8,0.09,0.05,0,0,0,0,0,0,0,3.24594,2.78028,0.202255,0.208154,0.0675927,0.0588605,20604.3,20069.7,24782.1,22538.3,34206.5,27042.1,40569.1,31189.7,2.29658,2.06378,0.088539,0,13.0735,999.9,42.1,20.8,10.2436,63.8354,14.7796,1,-0.820783,0.911326,20.3752,5.23481,11.9316,4.98075,3.282,9999,9999,9999,999.9,4.97143,1.8607,1.86615,1.8573,1.86191,1.86249,1.86326,1.85928,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.94,-0.2109,3.849483992,0.000678439,-9.11E-07,3.42E-10,-0.200611211,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.6,0.6,2.48047,2.36084,1.50024,2.29858,1.4502,2.5293,25,14.5348,19,562.746,429.866,12.0004,16.0416,30.0007,16.01,16.0075,49.6571,19.1734,23.4036,12,1200,8.3297,102.536,102.337
73,10254.4,10/16/24,p,radicchio,eleven,pd11,y,9:43:21,15,0.001059477,1.059477007,16.68475395,1173.090333,1008.434023,102.2358974,118.928894,0.181483974,3.122082014,0.172067544,0.108349272,284.7616231,15.29660847,14.66878333,1.675229142,66.19498998,1.059412637,1.600442326,0.615816504,-46.72293601,-118.785157,-7.212881857,112.0406482,12,2,1,0,56008.76391,1600.008333,1361.143145,0.850710035,0.177975088,9,33,0: Broadleaf,2,1729006993,1173.090333,1199.981333,10.44983,8.877246333,1168.828333,10.66082333,600.0094667,101.2860333,0.09481568,13.96306333,14.66878333,999.9,0,0,10003.43267,403.0687667,833.1611667,-26.89129667,1185.478,1210.729333,1.572580333,1199.981333,8.877246333,1.058421667,0.899140933,7.746390667,5.376722,1600.008333,0.642998833,0.357001167,16,26723.14,1729006974,9:42:54,1729006974,1729006966,74,0.083,0.002,4.261,-0.223,1200,9,0.11,0.05,0,0,0,0,0,0,0,3.24627,2.78186,0.202457,0.20843,0.0691351,0.0611455,20623.7,20095.3,24809.2,22572.8,34184.5,27018.8,40611.7,31240.3,2.34903,2.1002,0.0908151,0,13.1304,999.9,73.5,17.2,14.2921,63.6855,15.3205,1,-0.868714,1.24157,20.3692,5.23226,11.9265,4.98045,3.28155,9999,9999,9999,999.9,4.97139,1.86043,1.86586,1.85684,1.86171,1.86225,1.8631,1.85895,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.26,-0.2113,4.167976051,0.000678439,-9.11E-07,3.42E-10,-0.203342476,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.5,0.6,2.45605,2.35718,1.50024,2.30835,1.4502,2.48901,21.0978,14.9814,19,588.781,443.379,11.9972,15.466,30.0001,15.2855,15.2525,49.1438,42.3291,53.5489,12,1200,8.71215,102.645,102.499
74,10345,10/16/24,p,radicchio,eleven,pd11,y,9:44:51,15,0.001090315,1.09031466,16.74129707,1372.603548,1213.066951,122.9940665,139.1696411,0.191016712,3.121668761,0.180612929,0.113772605,284.7621357,14.92544696,14.32426774,1.638344932,66.17539375,1.034340247,1.563028474,0.604004685,-48.08287649,-122.0483715,-7.384629783,107.2462579,11,2,1,0,56069.84742,1600.011935,1361.146078,0.850709953,0.177975007,9,33,0: Broadleaf,2,1729007084,1372.603548,1399.952581,10.2015,8.583171935,1368.113226,10.41632258,600.1704194,101.291871,0.099125184,13.59906452,14.32426774,999.9,0,0,10000.96226,403.2991935,744.3469677,-27.34894839,1386.750968,1412.073226,1.618324194,1399.952581,8.583171935,1.033328065,0.86940571,7.394943226,4.893971935,1600.011935,0.64299971,0.357000226,15,26723.21613,1729007056,9:44:16,1729007056,1729007053,75,0.224,-0.002,4.495,-0.225,1400,9,0.07,0.06,0,0,0,0,0,0,0,3.2464,2.7813,0.222732,0.228701,0.0679032,0.0597882,20104.7,19583.7,24812.5,22573.4,34235.4,27059.5,40616.7,31241,2.3505,2.10117,0.0918657,0,12.7701,999.9,72.6,17.4,14.2941,63.7236,15.2925,1,-0.872289,0.984109,20.3726,5.23556,11.9264,4.97975,3.282,9999,9999,9999,999.9,4.9714,1.86044,1.86585,1.85684,1.8617,1.86223,1.8631,1.85894,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.49,-0.2151,4.392775424,0.000678439,-9.11E-07,3.42E-10,-0.20513981,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.6,0.6,2.78687,2.34009,1.50024,2.30835,1.4502,2.5061,21.0778,14.9726,19,589.782,443.935,11.9975,15.408,29.9997,15.2843,15.2501,55.7793,42.8536,52.0525,12,1400,8.48239,102.658,102.501
142,19785.9,10/16/24,p,radicchio,eight,pd8,y,12:22:12,15,0.000888423,0.888423189,16.77566435,977.9683226,775.0346863,78.64944298,99.24286639,0.143205567,3.329980436,0.137631098,0.086503001,284.7601271,15.50968149,14.87143226,1.697264101,64.60890425,1.051079438,1.626833716,0.646184663,-39.17946265,-117.7834717,-6.721475451,121.0757173,6,1,1,0,55968.66499,1600.000323,1361.136302,0.850710017,0.177975044,7.5,33,0: Broadleaf,2,1729016525,977.9683226,1000.017548,10.35764516,9.258938387,974.7433226,10.56673871,600.1746129,101.379,0.099610397,14.21535161,14.87143226,999.9,0,0,9995.562903,403.3606129,1058.296129,-22.39542903,987.8545806,1009.364194,1.098706774,1000.017548,9.258938387,1.050047097,0.938661806,7.629952258,5.99751871,1600.000323,0.642999419,0.357000581,16,26723.02903,1729016555,12:22:34,1729016555,1729016199,141,0.348,-0.002,3.225,-0.219,1000,9,0.14,0.06,0,0,0,0,0,0,0,3.24431,2.78092,0.180111,0.185444,0.0685185,0.063035,21121.6,20587.8,24726.4,22482.4,34098.9,26849.9,40482.7,31107.3,2.32205,2.04195,0.0594631,0,13.8861,999.9,46.5,20.9,11.3785,64.1626,15.5489,1,-0.713819,1.86624,20.3648,5.22987,11.9321,4.9793,3.28135,9999,9999,9999,999.9,4.97146,1.86051,1.866,1.85704,1.86172,1.86234,1.86312,1.8591,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.225,-0.2091,2.767300922,0.000678439,-9.11E-07,3.42E-10,-0.200649389,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,1.8,5.6,2.14233,2.35474,1.50024,2.2937,1.4502,2.51221,23.2324,13.8956,19,596.863,430.1,12.0005,17.4745,30.0007,17.3179,17.2985,42.8983,26.453,55.6433,12,1000,9.22501,102.313,102.073
118,16612.5,10/17/24,p,radicchio,ten,pd10.2,y,12:19:00,15,0.0027047,2.7046996,16.9215676,477.26129,374.074833,38.2403135,48.7886907,0.30049864,3.3485406,0.27710693,0.17514771,284.760138,15.5980464,15.115429,1.72413261,43.9000861,0.73837067,1.68193445,0.98576193,-119.27725,-69.454376,-3.9571709,92.0713388,3,0,1,0,56301.8917,1600.00065,1361.13652,0.85070998,0.17797501,7.5,33,0: Broadleaf,2,1729102733,477.26129,500.020774,7.22289807,3.86733323,474.487516,7.38752323,600.159129,102.130194,0.09617954,14.7306968,15.115429,999.9,0,0,9999.17323,393.294839,1525.45194,-22.759461,480.733548,501.962065,3.35556613,500.020774,3.86733323,0.73767577,0.39497139,2.56131,-5.9188523,1600.00065,0.64299971,0.35700026,24,26723.029,1729102714,12:18:34,1729102706,1729102714,115,-0.014,0.001,2.774,-0.164,500,4,0.06,0.03,0,0,0,0,0,0,0,3.24244,2.77876,0.110703,0.116474,0.0518662,0.0309515,22856.6,22284.8,24678.4,22443.8,34649,27731.2,40405.2,31050.7,2.29577,1.93185,-0.0009686,0,15.1285,999.9,46.7,27.7,17.0525,64.2817,16.883,1,-0.599248,3.87969,20.3256,5.23376,11.9321,4.97975,3.282,9999,9999,9999,999.9,4.97152,1.86096,1.86646,1.85774,1.86218,1.86274,1.86355,1.85957,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.774,-0.1647,2.62042913,0.00067844,-9.11E-07,3.42E-10,-0.1381708,-0.0102945,0.00093241,-3.20E-06,1,2092,0,27,0.6,0.4,1.2085,2.38892,1.50024,2.27417,1.4502,2.37915,30.8253,13.9657,19,600.047,384.04,9.99785,19.0972,30.0001,19.0152,19.0071,24.2335,68.7863,0,10,500,3.75797,102.116,101.892
66,10122,10/17/24,c,radicchio,center,cdc.2,y,10:30:50,15,0.00128283,1.2828276,10.7040902,405.963194,268.949301,27.4819187,41.4823442,0.13426354,3.34578833,0.12937356,0.08128364,284.760039,14.8954528,14.5530516,1.66275821,42.0232871,0.66106955,1.5731029,1.00168866,-56.572697,-154.26404,-8.7235535,65.1997476,74,12,1,0,56441.6953,1600,1361.13602,0.85071001,0.17797502,7.5,33,0: Broadleaf,2,1729096242,405.963194,419.993,6.4694971,4.87648226,403.109065,6.63325194,600.054839,102.087129,0.09539607,13.6978258,14.5530516,999.9,0,0,9991.93742,400.020323,941.050484,-14.029887,408.606613,422.051226,1.59301548,419.993,4.87648226,0.660452,0.49782571,1.01622226,-2.8459426,1600,0.64299968,0.35700032,17,26723.0226,1729096217,10:30:16,1729096208,1729096217,64,-0.926,-0.008,2.856,-0.164,420,5,0.09,0.05,0,0,0,0,0,0,0,3.24277,2.77814,0.0981109,0.102517,0.0478348,0.038111,23195.3,22663.4,24692.6,22468.5,34816.4,27557,40426.7,31089.2,2.17285,2.00905,0.0349283,0,13.9812,999.9,31.5,22.5,8.44041,64.0141,14.3189,1,-0.627096,3.02774,20.3479,5.23286,11.9321,4.9805,3.282,9999,9999,9999,999.9,4.97148,1.86082,1.86633,1.85745,1.86204,1.86264,1.8634,1.85943,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.855,-0.1638,2.70636318,0.00067844,-9.11E-07,3.42E-10,-0.1355602,-0.0102945,0.00093241,-3.20E-06,1,2092,0,27,0.7,0.6,1.04858,2.3645,1.50024,2.29492,1.4502,2.41943,26.8509,14.8413,19,514.154,424.037,10.0013,18.6232,30,18.6572,18.6568,21.0246,38.9638,0,10,420,4.81997,102.172,102.012
67,10212.5,10/17/24,c,radicchio,center,cdc.2,y,10:32:20,15,0.0012088,1.20880048,15.0367238,780.027807,572.406251,58.4887036,79.7035585,0.12588185,3.34887685,0.1215771,0.07636074,284.760232,15.0037067,14.6425097,1.67239078,42.2150694,0.66808042,1.58256383,1.00431036,-53.308101,-153.90383,-8.7034134,68.8448877,73,12,1,0,56493.1006,1600,1361.13609,0.85071006,0.17797515,7.5,33,0: Broadleaf,2,1729096333,780.027807,800.000226,6.53824387,5.03728097,776.667452,6.70503226,600.063323,102.084581,0.09582604,13.7900677,14.6425097,999.9,0,0,10005.0407,399.976194,935.993548,-19.972439,785.161387,804.050484,1.50096452,800.000226,5.03728097,0.66745407,0.51422865,1.16273516,-2.4092803,1600,0.64299807,0.35700194,17.0322548,26723.0032,1729096308,10:31:48,1729096308,1729096308,65,0.517,-0.003,3.358,-0.167,800,5,0.09,0.06,0,0,0,0,0,0,0,3.24273,2.77835,0.155964,0.161123,0.0482313,0.0391771,21709.8,21186.1,24694.3,22470.4,34805.3,27529.7,40429.1,31091.9,2.17375,2.0102,0.0350252,0,14.0719,999.9,31.5,22.6,8.49201,64.1941,14.367,1,-0.628285,3.08528,20.3452,5.23212,11.9321,4.97935,3.28153,9999,9999,9999,999.9,4.97147,1.86082,1.86636,1.85746,1.86203,1.86264,1.8634,1.85942,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.36,-0.1668,3.22303852,0.00067844,-9.11E-07,3.42E-10,-0.1387166,-0.0102945,0.00093241,-3.20E-06,1,2092,0,27,0.6,0.5,1.7749,2.3645,1.50024,2.29492,1.4502,2.50854,26.9961,14.8413,19,514.674,424.66,10.0011,18.628,30.0001,18.6537,18.652,35.53,37.7625,0,10,800,5.00309,102.178,102.021
68,10303,10/17/24,c,radicchio,center,cdc.2,y,10:33:51,15,0.00111597,1.11596499,13.399182,582.4704,384.721401,39.3131536,59.5203393,0.11593035,3.34830215,0.11226853,0.07048763,284.760044,15.1248875,14.75342,1.68440132,42.7170162,0.68041105,1.59283374,1.00399027,-49.214056,-155.92229,-8.8287716,70.7949274,71,12,1,0,56460.644,1600,1361.13602,0.85071001,0.17797503,7.5,33,0: Broadleaf,2,1729096423,582.4704,600.029767,6.65855233,5.27305267,579.5197,6.82864267,600.072833,102.0891,0.09693267,13.88965,14.75342,999.9,0,0,10002.2057,400.1009,930.849533,-17.55948,586.374667,603.210533,1.38550067,600.029767,5.27305267,0.6797661,0.53832153,1.41709033,-1.7898373,1600,0.64299963,0.35700037,18,26723.0067,1729096396,10:33:16,1729096396,1729096395,66,-0.426,-0.004,2.95,-0.171,600,5,0.23,0.04,0,0,0,0,0,0,0,3.24314,2.7792,0.127787,0.13263,0.048904,0.0406021,22433.6,21904.3,24694.2,22469.7,34779.8,27486.8,40429.3,31091,2.17788,2.00915,0.0338107,0,14.192,999.9,31.5,22.7,8.54304,63.8541,13.9784,1,-0.628087,3.16357,20.3444,5.23436,11.9321,4.9804,3.28193,9999,9999,9999,999.9,4.97147,1.86091,1.8664,1.85746,1.86211,1.86264,1.8634,1.85944,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.951,-0.1701,2.79701758,0.00067844,-9.11E-07,3.42E-10,-0.1422527,-0.0102945,0.00093241,-3.20E-06,1,2092,0,27,0.6,0.6,1.40137,2.36572,1.50024,2.29492,1.4502,2.41699,27.183,14.815,19,517.284,424.065,9.99957,18.6419,30,18.6569,18.6536,28.0665,36.0266,0,10,600,5.25529,102.178,102.018
69,10393.5,10/17/24,c,radicchio,center,cdc.2,y,10:35:21,15,0.00102466,1.02465703,11.4163129,485.103567,303.816886,31.045515,49.5702865,0.10701645,3.34705975,0.10388716,0.06520335,284.760479,15.1579796,14.7727133,1.68649833,43.3086651,0.69035209,1.59402764,0.99614623,-45.187375,-157.2635,-8.9094544,73.4001528,70,12,1,0,56430.3462,1600.00267,1361.13819,0.85070995,0.177975,7.5,33,0: Broadleaf,2,1729096514,485.103567,499.993433,6.75590733,5.48389767,482.146533,6.927248,600.074767,102.087633,0.09732243,13.90119,14.7727133,999.9,0,0,9997.17867,400.370567,930.024667,-14.88986,488.403267,502.750367,1.27200933,499.993433,5.48389767,0.68969453,0.55983817,1.61924767,-1.2570257,1600.00267,0.64299977,0.35700017,17.6194333,26723.08,1729096488,10:34:47,1729096488,1729096488,67,0.006,-0.001,2.958,-0.173,500,5,0.29,0.04,0,0,0,0,0,0,0,3.24303,2.77889,0.112063,0.116567,0.0494348,0.0419055,22838.9,22309.6,24695.4,22469.6,34761.4,27448.4,40431.2,31090.8,2.17973,2.00825,0.0343174,0,14.1913,999.9,31.5,22.8,8.59635,64.4541,13.8782,1,-0.628524,3.13566,20.3438,5.23002,11.9321,4.97965,3.28145,9999,9999,9999,999.9,4.9715,1.8609,1.86643,1.85749,1.86205,1.86265,1.86342,1.85944,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.957,-0.1714,2.80345349,0.00067844,-9.11E-07,3.42E-10,-0.1437092,-0.0102945,0.00093241,-3.20E-06,1,2092,0,27,0.6,0.6,1.20728,2.36694,1.50024,2.29492,1.4502,2.5,27.2869,14.8062,19,518.441,423.527,9.99907,18.6457,30,18.6569,18.652,24.1948,34.3253,0.0352627,10,500,5.43533,102.183,102.017
70,10484,10/17/24,c,radicchio,center,cdc.2,y,10:36:52,15,0.00093693,0.93693083,9.01982463,388.267967,230.972593,23.6025642,39.6762209,0.09691258,3.34662542,0.09433866,0.05918748,284.760182,15.2265491,14.8263133,1.6923362,43.1063593,0.68927843,1.59901796,1.00305777,-41.318649,-158.22579,-8.9698981,76.2458395,69,11,1,0,56411.1717,1600.001,1361.13685,0.85071,0.177975,7.5,33,0: Broadleaf,2,1729096604,388.267967,399.996067,6.74521733,5.582093,385.4313,6.919786,600.071933,102.091167,0.09656,13.9493433,14.8263133,999.9,0,0,9995.02533,400.085133,926.569867,-11.728017,390.904633,402.241333,1.16312467,399.996067,5.582093,0.68862677,0.56988217,1.59763967,-1.0144877,1600.001,0.64299997,0.35700003,18,26723.0433,1729096578,10:36:18,1729096575,1729096578,68,-0.112,-0.003,2.838,-0.176,400,5,0.17,0.05,0,0,0,0,0,0,0,3.24299,2.77803,0.094839,0.0988099,0.0494624,0.0425932,23281.2,22757.2,24694.6,22468.8,34759.3,27426.9,40430.4,31089.5,2.18267,2.00738,0.0367016,0,14.2261,999.9,31.4,22.9,8.62027,64.3241,13.8702,1,-0.627797,3.19675,20.3437,5.23511,11.9321,4.9797,3.282,9999,9999,9999,999.9,4.97148,1.86093,1.8664,1.85751,1.86212,1.86265,1.86346,1.85944,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.837,-0.1746,2.69105097,0.00067844,-9.11E-07,3.42E-10,-0.1469187,-0.0102945,0.00093241,-3.20E-06,1,2092,0,27,0.6,0.6,1.0083,2.37549,1.50024,2.29614,1.4502,2.46094,27.4118,14.7887,19,520.312,423.064,10.0026,18.6501,30.0002,18.6588,18.6568,20.2188,33.3836,0.0558242,10,400,5.5374,102.18,102.013
71,10574.5,10/17/24,c,radicchio,center,cdc.2,y,10:38:22,15,0.00084146,0.84146019,3.85766093,194.951633,120.038728,12.2668494,19.9222565,0.08701059,3.34702665,0.08493022,0.05326435,284.760011,15.3015245,14.90647,1.70109963,43.6590887,0.70052495,1.60453406,1.00057468,-37.108394,-163.13181,-9.2533471,75.2664557,67,11,1,0,56409.8463,1600.00033,1361.13626,0.85070999,0.17797497,7.5,33,0: Broadleaf,2,1729096695,194.951633,199.978167,6.855071,5.81058033,192.838833,7.030281,600.071367,102.094233,0.0965316,14.0024167,14.90647,999.9,0,0,9996.39467,400.1303,922.435733,-5.0265647,196.297267,201.146867,1.04449133,199.978167,5.81058033,0.6998626,0.5932262,1.82364267,-0.4651468,1600.00033,0.6430004,0.3569996,18,26723.0433,1729096673,10:37:52,1729096671,1729096673,69,-0.678,-0.001,2.115,-0.177,200,6,0.29,0.07,0,0,0,0,0,0,0,3.24286,2.77901,0.053658,0.0561248,0.0501457,0.0439754,24339.5,23834.7,24692.8,22467.5,34730.7,27383.9,40427.8,31087.3,2.1849,2.00612,0.0354946,0,14.318,999.9,31.4,23,8.67218,64.5041,13.9423,1,-0.625191,3.23498,20.3433,5.23436,11.9321,4.9799,3.282,9999,9999,9999,999.9,4.97148,1.86092,1.86645,1.85754,1.86214,1.86266,1.86344,1.85944,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.113,-0.1752,2.01338468,0.00067844,-9.11E-07,3.42E-10,-0.14781,-0.0102945,0.00093241,-3.20E-06,1,2092,0,27,0.5,0.5,0.5896,2.38159,1.50024,2.29492,1.4502,2.52686,27.5368,14.7887,19,521.945,422.521,10.0009,18.6815,30.0002,18.68,18.6761,11.8437,31.4243,0.0997036,10,200,5.75305,102.174,102.007
72,10665,10/17/24,c,radicchio,center,cdc.2,y,10:39:53,15,0.00078746,0.78745537,-0.130159,50.1003,51.8984847,5.30355597,5.11979775,0.08165661,3.34700436,0.07982159,0.05005009,284.760109,15.2946275,14.8925067,1.69957017,43.886593,0.70328898,1.60251443,0.99628119,-34.726782,-164.11415,-9.3075091,76.6116721,65,11,1,0,56413.2007,1599.99967,1361.13578,0.85071004,0.17797511,7.5,33,0: Broadleaf,2,1729096785,50.1003,49.98693,6.88210567,5.90468233,48.2890167,7.05883467,600.0747,102.096033,0.09492652,13.9830033,14.8925067,999.9,0,0,9996.12567,400.507733,920.3789,0.11337558,50.44749,50.2838267,0.97742263,49.98693,5.90468233,0.70263583,0.6028448,1.87892133,-0.2444537,1599.99967,0.6429986,0.3570014,18,26723.0233,1729096769,10:39:29,1729096769,1729096762,70,-0.233,-0.002,1.811,-0.178,50,6,0.16,0.09,0,0,0,0,0,0,0,3.24286,2.77701,0.0144845,0.0151938,0.0503164,0.0444401,25348,24868.5,24691.9,22465.8,34721.7,27367.7,40425.9,31085.3,2.18835,2.00388,0.0371933,0,14.2761,999.9,31.3,23.1,8.69749,64.1941,13.9784,1,-0.623239,3.19195,20.3439,5.23271,11.9321,4.98005,3.282,9999,9999,9999,999.9,4.97153,1.86094,1.86646,1.85759,1.86216,1.86272,1.86352,1.85944,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.811,-0.1767,1.78061746,0.00067844,-9.11E-07,3.42E-10,-0.1493965,-0.0102945,0.00093241,-3.20E-06,1,2092,0,27,0.4,0.5,0.257568,2.41943,1.50024,2.29492,1.4502,2.53906,27.6203,14.7712,19,524.368,421.415,9.99918,18.7025,30.0003,18.7022,18.6971,5.21224,30.8794,0.3161,10,50,5.81726,102.169,102
73,10755.5,10/17/24,c,radicchio,center,cdc.2,y,10:41:23,15,0.00082759,0.8275853,-1.4937248,3.107914,31.2147361,3.1900003,0.3176143,0.08596732,3.34893281,0.08393706,0.05263926,284.760175,15.2995234,14.9092733,1.70140684,43.9925508,0.70566881,1.60406432,0.99573802,-36.496512,-164.54573,-9.3281533,74.3897838,66,11,1,0,56453.7823,1600.00067,1361.13659,0.85071001,0.17797504,7.5,33,0: Broadleaf,2,1729096876,3.107914,1.244177,6.90509833,5.87787233,1.23877567,7.08217567,600.065667,102.099233,0.09609802,13.9979033,14.9092733,999.9,0,0,10003.8377,400.278167,918.158433,1.86373533,3.12952267,1.25153467,1.02722567,1.244177,5.87787233,0.70500503,0.60012623,1.92600767,-0.3064462,1600.00067,0.64299953,0.35700047,18,26723.0467,1729096851,10:40:50,1729096851,1729096845,71,0.088,0,1.868,-0.179,1,6,0.19,0.08,0,0,0,0,0,0,0,3.243,2.77795,0.00037592,0.00037956,0.0503219,0.0442963,25709.7,25242.2,24689.9,22464.6,34718.9,27369.8,40423.4,31083.4,2.1865,2.00262,0.0385046,0,14.2786,999.9,31.2,23.2,8.72153,64.194,13.9183,1,-0.620297,3.21332,20.342,5.23062,11.9321,4.97935,3.28133,9999,9999,9999,999.9,4.97156,1.86096,1.86646,1.8576,1.86218,1.86275,1.86354,1.85948,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.869,-0.1771,1.86829933,0.00067844,-9.11E-07,3.42E-10,-0.1498005,-0.0102945,0.00093241,-3.20E-06,1,2092,0,27,0.6,0.7,0.0317383,4.99878,1.50024,2.2937,1.4502,2.49878,27.7873,14.7449,19,523.503,420.966,10.0005,18.7329,30.0003,18.7298,18.7264,0,31.2108,0.320198,10,0,5.81428,102.162,101.994
