Obs#,Time,Timepoint,Date,configName,configAuthor,Treatment,Veg,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
89,9:59:55,11,10/16/24,Albany,M Sturchio,Control,Spinach,0.455081,2.922819,0.393771,2.809386,0.751807,0.698053,1.466445,0.714638,6.89267,7.423439,14.479864,0.29853,1.8,PSF-00495_20241016095955_c4b,0,0,0,89.917305,176.156754,0.489561,0.5,0.8,37.939095,1,49.6,46.05,13.13,12.62,12.62,101.27,156.8,158.2,-0.9,194,3.913,9:58:12,10/16/24,-0.31,1,0.003,-0.003,0.025,0.098,0.398,0.717,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.498474,2.444713,1.660693,0.939156,0.439285,-0.004553,0.608926,0.270623,89.917305,0.000297,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016095955_c4b,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
88,11:58:09,13,10/17/24,Albany,M Sturchio,AV,Spinach,0.17538,2.922153,0.16545,2.639693,0.874453,0.823578,2.476324,1.601872,8.068199,8.566598,24.259375,0.29853,1.8,PSF-00495_20241017115809_b75,0,0,0,111.608864,218.740219,0.489765,0.5,0.8,335.60498,1,40.36,38.01,18.72,20.87,20.87,102.08,156.8,157.7,-0.6,1713,3.644,11:50:37,10/17/24,-0.19,1,-0.005,-0.004,-9999,-0.255,-8.576,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.485393,2.43081,1.659998,0.937723,0.350789,0.023673,0.44603,1.547679,111.608864,0.000297,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017115809_b75,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
8,11:21:51,13,10/17/24,Albany,M Sturchio,Control,Radicchio,0.127516,2.921223,0.122182,1.58972,0.903724,0.873069,2.2117,1.307976,8.552311,8.852599,21.665121,0.29853,1.8,PSF-00495_20241017112151_373,0,0,0,90.887901,180.621384,0.496804,0.5,0.8,185.577545,1,43.23,41.76,18.15,19.05,19.05,102.09,156.6,157.9,-0.8,934,3.697,11:19:22,10/17/24,0,1,0,0,0.015,-0.171,0.001,0.966,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.491089,2.434631,1.659031,0.938262,0.358966,0.009885,0.193743,0.892711,90.887901,0.000302,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017112151_373,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
19,9:11:54,11,10/16/24,Albany,M Sturchio,Control,Radish,0.301427,2.920546,0.273227,1.775952,0.707525,0.673483,1.358799,0.651275,6.652949,6.989226,13.422791,0.29853,1.8,PSF-00495_20241016091154_8de,0,0,0,55.637955,111.146454,0.499418,0.5,0.8,85.596298,1,50.45,48.02,11.94,11.47,11.47,101.23,156.6,158.5,-1.2,428,3.971,9:04:27,10/16/24,-0.27,1,0.007,0.002,-0.016,9.196,4.698,-14.551,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.501619,2.446055,1.658328,0.939743,0.4607,-0.004083,0.340436,0.467929,55.637955,0.00029,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016091154_8de,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
40,9:35:53,11,10/17/24,Albany,M Sturchio,AV,Spinach,0.347421,2.919091,0.31047,2.314835,0.782612,0.737847,1.535094,0.752482,7.227892,7.666412,15.037673,0.29853,1.8,PSF-00495_20241017093553_eb3,0,0,0,95.522758,191.864487,0.502134,0.5,0.8,95.367828,1,51.46,48.52,13.18,13.32,13.32,102.08,156.4,158.9,-1.6,475,3.713,9:32:53,10/17/24,-0.52,1,0.007,-0.003,0.002,0.342,0.616,1.222,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.502058,2.447484,1.656821,0.940758,0.438426,0.002165,0.291333,0.506872,95.522758,0.000282,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017093553_eb3,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
31,9:17:58,11,10/16/24,Albany,M Sturchio,Control,Radish,0.255936,2.921167,0.235319,1.447437,0.716285,0.688555,1.332687,0.616402,6.801431,7.075345,13.164067,0.29853,1.8,PSF-00495_20241016091758_fd7,0,0,0,92.833755,186.878448,0.50324,0.5,0.8,95.036011,1,50.65,48.69,12.07,11.17,11.17,101.24,156.6,155.2,0.9,472,3.964,9:14:48,10/16/24,-0.3,1,0,-0.005,-0.02,0.069,0.371,0.696,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.502564,2.446335,1.658973,0.93155,0.45839,-0.008362,0.380505,0.504609,92.833755,0.000285,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016091758_fd7,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
31,13:21:06,15,10/16/24,Albany,M Sturchio,AV,Radish,0.388927,2.920822,0.343224,2.624432,0.706615,0.656257,1.473295,0.76668,6.474726,6.971564,14.535738,0.29853,1.8,PSF-00495_20241016132106_836,0,0,0,90.493797,183.175201,0.505971,0.5,0.8,21.662605,1,42.15,39.14,14.68,12.69,12.69,101.36,156.6,158.5,-1.2,107,3.788,13:12:24,10/16/24,-0.19,1,0.004,0.003,0.013,-0.1,0.08,0.257,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.487894,2.434038,1.658614,0.939832,0.412696,-0.020103,0.323375,0.197745,90.493797,0.000294,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016132106_836,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
9,13:06:10,15,10/16/24,Albany,M Sturchio,Control,Radish,0.331183,2.922138,0.297469,3.601078,0.8308,0.761851,2.040576,1.209775,7.515543,8.195722,20.129976,0.29853,1.8,PSF-00495_20241016130610_e68,0,0,0,69.073318,140.045288,0.506779,0.5,0.8,333.421814,1,43.54,39.92,16.7,17.76,17.76,101.37,156.8,154.6,1.4,1645,3.847,13:02:11,10/16/24,-0.24,1,-0.003,-0.005,0.011,-0.05,-0.362,-17.531,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.488657,2.43565,1.659983,0.930012,0.380445,0.011634,0.213987,1.490286,69.073318,0.000219,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016130610_e68,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
30,9:17:28,11,10/16/24,Albany,M Sturchio,Control,Radish,0.194727,2.920941,0.182557,1.260527,0.729665,0.705514,1.421271,0.691607,6.968864,7.207418,14.038909,0.29853,1.8,PSF-00495_20241016091728_b30,0,0,0,103.17099,210.160019,0.509084,0.5,0.8,161.642609,1,51.61,49.9,12.07,12.15,12.15,101.24,156.6,158.2,-1,794,3.965,9:14:48,10/16/24,-0.3,1,0.002,0.001,-0.023,5.499,0.968,5.473,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.504316,2.447622,1.658737,0.939049,0.458452,0.001626,0.377227,0.774983,103.17099,0.000294,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016091728_b30,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
40,7:14:43,9,10/16/24,Albany,M Sturchio,Control,Radish,0.300141,2.921568,0.272179,1.368444,0.625821,0.599629,1.129628,0.503807,5.932013,6.191126,11.175199,0.29853,1.8,PSF-00495_20241016071443_345,0,0,0,101.216194,206.746811,0.510434,0.5,0.8,68.167862,1,48.13,46.12,10.8,8.71,8.71,101.08,156.7,158.7,-1.3,334,4.035,7:06:23,10/16/24,-0.26,1,-0.001,0,0.013,-0.357,-0.562,-1.128,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.499099,2.44313,1.659389,0.940421,0.482314,-0.020115,0.192207,0.388407,101.216194,0.000276,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016071443_345,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
85,11:55:35,13,10/17/24,Albany,M Sturchio,AV,Radicchio,0.18839,2.92103,0.176976,2.135499,0.891962,0.850772,2.105691,1.213729,8.333978,8.737468,20.626892,0.29853,1.8,PSF-00495_20241017115535_163,0,0,0,121.964691,250.166412,0.512466,0.5,0.8,134.846191,1,41.66,39.74,18.53,18.26,18.26,102.08,156.6,158.2,-1,658,3.646,11:50:37,10/17/24,-0.19,1,-0.003,0,0.011,0.57,-2.804,-4.552,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.488014,2.432655,1.65883,0.939018,0.353521,-0.002761,0.43059,0.660703,121.964691,0.000304,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017115535_163,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
68,13:42:20,15,10/16/24,Albany,M Sturchio,Control,Radicchio,0.308569,2.921041,0.279087,3.384692,0.735496,0.670573,1.948581,1.213086,6.615245,7.255715,19.222893,0.29853,1.8,PSF-00495_20241016134220_8d9,0,0,0,77.775124,159.689789,0.512961,0.5,0.8,305.595184,1,44.23,40.32,14.55,17.03,17.03,101.37,156.6,158.5,-1.2,1489,3.801,13:37:36,10/16/24,-0.24,1,0.003,0.002,0.017,-0.234,-2.512,-0.501,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.489693,2.437019,1.658841,0.939888,0.414799,0.02682,0.459711,1.359633,77.775124,0.000289,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016134220_8d9,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
65,15:14:39,17,10/16/24,Albany,M Sturchio,Control,Radish,0.203377,2.920306,0.190136,1.123957,0.612969,0.591359,1.207152,0.594183,5.830462,6.043527,11.901829,0.29853,1.8,PSF-00495_20241016151439_78a,0,0,0,82.293747,169.749496,0.515205,0.5,0.8,18.566004,1,44.8,43.22,11.57,9.69,9.69,101.43,156.5,156.2,0.2,90,3.71,15:04:49,10/16/24,-0.34,1,0,-0.004,0.011,-0.007,0.104,0.006,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.494645,2.438519,1.658079,0.933931,0.467664,-0.018175,0.327857,0.183502,82.293747,0.000299,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016151439_78a,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
22,9:13:21,11,10/16/24,Albany,M Sturchio,Control,Radish,0.342198,2.920444,0.306307,1.773952,0.761881,0.727887,1.342167,0.580286,7.189045,7.524789,13.256034,0.29853,1.8,PSF-00495_20241016091321_2a0,0,0,0,92.480423,193.517807,0.522109,0.5,0.8,114.086525,1,54.07,51.65,12.02,11.28,11.28,101.25,156.5,157.2,-0.4,546,3.97,9:04:27,10/16/24,-0.27,1,0.012,-0.001,0.013,0.256,0.441,0.903,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.506844,2.450878,1.658222,0.936656,0.459367,-0.006726,0.349992,0.56694,92.480423,0.000282,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016091321_2a0,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
43,11:31:04,13,10/16/24,Albany,M Sturchio,Control,Radicchio,0.160806,2.92224,0.152419,1.507222,0.708184,0.679299,1.698469,0.990285,6.702723,6.987733,16.758993,0.29853,1.8,PSF-00495_20241016113104_244,0,0,0,98.080872,206.780792,0.525677,0.5,0.8,324.400696,1,41.85,40.15,14.82,14.88,14.88,101.35,156.8,158.4,-1.1,1543,3.877,11:28:35,10/16/24,-0.12,1,0.001,-0.002,0.028,-2.677,-0.752,2.826,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.489373,2.433516,1.660089,0.939673,0.41034,0.001097,0.392031,1.404524,98.080872,0.000285,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016113104_244,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
21,9:12:49,11,10/16/24,Albany,M Sturchio,Control,Radish,0.272646,2.921143,0.249371,1.433442,0.758875,0.731425,1.334769,0.575894,7.225167,7.496324,13.185117,0.29853,1.8,PSF-00495_20241016091249_44c,0,0,0,97.059845,211.088776,0.540194,0.5,0.8,118.639977,1,53.94,51.99,11.99,11.2,11.2,101.23,156.6,154.1,1.6,549,3.931,9:04:27,10/16/24,-0.27,1,-0.006,-0.001,-0.019,-0.148,-0.134,-0.16,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.507332,2.450718,1.658947,0.928758,0.459829,-0.007315,0.346471,0.56928,97.059845,0.000289,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016091249_44c,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
73,9:45:48,11,10/16/24,Albany,M Sturchio,AV,Spinach,0.291699,2.921188,0.265216,1.929978,0.693599,0.656601,1.422912,0.729313,6.483039,6.848347,14.049323,0.29853,1.8,PSF-00495_20241016094548_d92,0,0,0,20.658731,45.145512,0.542397,0.5,0.8,111.022537,1,49.17,46.55,12.03,12.16,12.16,101.28,156.6,154.5,1.4,512,3.929,9:36:38,10/16/24,-0.3,1,-0.001,0.002,0.001,0.52,0.397,0.188,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.499449,2.444344,1.658995,0.929755,0.459077,0.002158,0.536191,0.537895,20.658731,0.000284,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016094548_d92,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
85,7:41:51,9,10/16/24,Albany,M Sturchio,Control,Spinach,0.333484,2.92141,0.299316,1.863702,0.669203,0.633545,1.29245,0.623247,6.26799,6.620772,12.786881,0.29853,1.8,PSF-00495_20241016074151_776,0,0,0,156.863098,345.451355,0.545918,0.5,0.8,193.631073,1,54.6,51.69,9.92,10.71,10.71,101.08,156.7,159.1,-1.6,887,3.997,7:40:35,10/16/24,-0.44,1,0.001,0.004,-9999,-0.504,1.357,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.507405,2.452266,1.659225,0.941449,0.499734,0.009138,0.372273,0.853093,156.863098,0.000288,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016074151_776,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
41,9:27:54,11,10/16/24,Albany,M Sturchio,Control,Radicchio,0.178558,2.922263,0.168276,1.297925,0.702656,0.677807,1.475146,0.77249,6.694906,6.940347,14.570458,0.29853,1.8,PSF-00495_20241016092754_a2e,0,0,0,121.223328,269.731506,0.550578,0.5,0.8,152.347488,1,45.77,44.15,13.32,12.71,12.71,101.24,156.8,150.1,4.3,692,3.952,9:26:20,10/16/24,-0.26,1,0.006,0.003,0.018,-1.12,-1.357,-5.866,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.495646,2.439408,1.660113,0.918732,0.435889,-0.005643,0.443104,0.689224,121.223328,0.000292,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016092754_a2e,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
4,8:59:02,11,10/16/24,Albany,M Sturchio,AV,Radish,0.221118,2.91925,0.205549,1.255348,0.676684,0.652598,1.288708,0.612024,6.448948,6.686965,12.734964,0.29853,1.8,PSF-00495_20241016085902_e94,0,0,0,90.367195,204.877502,0.558921,0.5,0.8,83.433899,1,50.22,48.44,11.34,10.67,10.67,101.19,156.4,158.7,-1.5,373,3.988,8:54:11,10/16/24,-0.33,1,0.002,0.005,0.003,0.076,0.664,0.759,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.502363,2.44595,1.656986,0.940315,0.472057,-0.005922,0.244385,0.421457,90.367195,0.000286,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016085902_e94,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
47,9:30:09,11,10/16/24,Albany,M Sturchio,Control,Radicchio,0.116033,2.920341,0.111599,0.753131,0.705579,0.691139,1.381782,0.676202,6.826499,6.969131,13.648102,0.29853,1.8,PSF-00495_20241016093009_9a8,0,0,0,110.814217,251.359818,0.559141,0.5,0.8,59.628639,1,46.67,45.71,13.09,11.72,11.72,101.24,156.5,158.6,-1.3,267,3.949,9:26:20,10/16/24,-0.26,1,0.013,0.004,-9999,0.32,0.298,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.497985,2.440675,1.658115,0.940093,0.439974,-0.013401,0.454301,0.33187,110.814217,0.000295,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016093009_9a8,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
55,15:11:57,17,10/16/24,Albany,M Sturchio,Control,Radicchio,0.077016,2.92145,0.075038,0.453274,0.601455,0.592746,1.208682,0.607228,5.843893,5.929751,11.916419,0.29853,1.8,PSF-00495_20241016151157_256,0,0,0,85.188744,193.25531,0.559191,0.5,0.8,14.785884,1,43.34,42.72,11.78,9.71,9.71,101.43,156.7,158.8,-1.4,66,3.755,15:04:49,10/16/24,-0.34,1,0.003,0.005,-9999,0.323,0.593,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.493852,2.436465,1.659266,0.940639,0.463696,-0.020171,0.30985,0.163341,85.188744,0.000288,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016151157_256,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
42,9:28:16,11,10/16/24,Albany,M Sturchio,Control,Radicchio,0.188963,2.920957,0.177482,1.31916,0.719235,0.693959,1.463564,0.74433,6.854969,7.104642,14.45717,0.29853,1.8,PSF-00495_20241016092816_477,0,0,0,161.568405,374.069092,0.568079,0.5,0.8,148.487473,1,46.9,45.25,13.31,12.59,12.59,101.23,156.6,158.8,-1.4,653,3.952,9:26:20,10/16/24,-0.26,1,-0.007,-0.002,-0.005,-0.639,2.582,3.329,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.497259,2.440947,1.658754,0.940472,0.436137,-0.006732,0.44507,0.657033,161.568405,0.000286,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016092816_477,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
32,13:21:19,15,10/16/24,Albany,M Sturchio,AV,Radish,0.404288,2.92144,0.355141,2.451311,0.711534,0.664524,1.403821,0.692287,6.556417,7.02023,13.850564,0.29853,1.8,PSF-00495_20241016132119_6f2,0,0,0,87.11779,201.837662,0.568377,0.5,0.8,25.687054,1,42.47,39.66,14.67,11.96,11.96,101.35,156.7,152.6,2.6,113,3.828,13:12:24,10/16/24,-0.19,1,0.004,-0.001,0.038,0.095,0.103,0.191,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.488674,2.434484,1.659257,0.924966,0.412856,-0.027504,0.324905,0.202745,87.11779,0.000285,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016132119_6f2,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
64,15:14:21,17,10/16/24,Albany,M Sturchio,Control,Radish,0.531946,2.921103,0.449999,2.230034,0.640498,0.597659,1.138739,0.498241,5.892341,6.314699,11.226873,0.29853,1.8,PSF-00495_20241016151421_79c,0,0,0,77.594162,179.902191,0.568687,0.5,0.8,18.833317,1,46.73,43.6,11.6,8.82,8.82,101.43,156.6,158.6,-1.3,83,3.752,15:04:49,10/16/24,-0.34,1,-0.002,0.002,-0.002,0.051,0.113,0.2,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.495212,2.441167,1.658907,0.940129,0.467175,-0.027081,0.325764,0.177369,77.594162,0.000275,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016151421_79c,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
79,11:48:14,13,10/16/24,Albany,M Sturchio,AV,Spinach,0.295449,2.922306,0.268322,2.113088,0.864015,0.823584,1.652226,0.788211,8.126481,8.52542,16.302862,0.29853,1.8,PSF-00495_20241016114814_d12,0,0,0,103.187439,240.604874,0.571133,0.5,0.8,178.744537,1,47.72,45.49,15.88,14.45,14.45,101.35,156.8,158,-0.8,782,3.857,11:39:19,10/16/24,-0.18,1,0,0,0.016,0.185,0.304,0.689,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.497037,2.441439,1.660157,0.938674,0.393285,-0.014577,0.495315,0.765417,103.187439,0.000301,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016114814_d12,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
35,7:13:33,9,10/16/24,Albany,M Sturchio,Control,Radish,0.225678,2.919553,0.209485,1.08997,0.618346,0.597451,1.139691,0.521344,5.910802,6.117531,11.275385,0.29853,1.8,PSF-00495_20241016071333_455,0,0,0,110.418678,259.291992,0.574153,0.5,0.8,73.903198,1,46.82,45.24,11.04,8.84,8.84,101.08,156.4,159.4,-1.9,322,4.038,7:06:23,10/16/24,-0.26,1,0,-0.001,-0.049,-0.353,-0.713,-2.464,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.497756,2.441295,1.657299,0.942001,0.47781,-0.021206,0.183757,0.378254,110.418678,0.00029,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016071333_455,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
35,9:19:15,11,10/16/24,Albany,M Sturchio,Control,Radish,0.530301,2.918975,0.448771,2.929522,0.753166,0.696959,1.407045,0.653879,6.883734,7.438877,13.897114,0.29853,1.8,PSF-00495_20241016091915_cee,0,0,0,85.734848,201.37059,0.574243,0.5,0.8,78.070076,1,53.08,49.12,12.12,11.99,11.99,101.25,156.4,158.4,-1.3,340,3.962,9:14:48,10/16/24,-0.3,1,0.005,-0.004,0.025,0.041,0.158,1.257,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.50317,2.449573,1.656701,0.939657,0.457436,-0.000516,0.38879,0.393459,85.734848,0.000297,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016091915_cee,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
